36,2003,203,2333
36,2013,678,1685
36,0,1674,3357
36,2010,619,7
36,2014,142,2980
36,2014,1183,2871
36,2013,431,3358
36,0,142,1146
36,2012,142,1211
36,0,226,7
36,2015,583,3359
36,2014,142,1221
3,0,203,2333
36,2008,678,3360
36,2015,1675,3361
36,2013,1062,3362
36,0,5,7
36,2010,1183,7
36,2011,203,3363
36,0,142,7
36,2008,142,1146
1009,2016,683,2342
56,0,1676,7
13,2012,203,1022
36,0,5,7
3,0,203,7
36,1993,203,3364
36,2003,203,321
36,0,5,7
5,0,5,7
83,2012,1677,3365
3,0,5,7
36,0,203,1077
1,0,63,3366
36,2014,203,1077
184,0,14,7
36,2016,1201,3367
36,2015,203,1077
36,0,1,17
35,0,115,188
36,2012,203,859
36,2013,203,1077
271,0,1678,3368
36,2016,142,340
36,2013,203,1077
12,0,5,7
5,0,11,1496
3,0,5,7
56,0,5,7
50,0,43,7
3,0,5,7
30,0,5,7
56,0,5,7
56,2014,747,1277
3,1970,1679,3369
36,2018,203,1877
36,0,5,7
36,0,5,7
36,2010,203,1242
36,2011,142,226
36,2010,142,1210
36,2012,142,226
36,2012,142,226
36,2011,1185,3370
36,2012,142,226
1,2010,681,1148
36,2012,679,3371
1010,2012,203,2333
36,2011,142,226
3,0,142,226
36,2010,142,1146
36,2011,142,1211
1011,2011,142,226
36,2010,751,1283
36,0,5,7
1012,2011,142,226
20,0,5,7
36,2012,142,226
36,0,678,3360
36,0,203,1022
1013,0,203,7
36,0,142,2980
36,2006,203,321
36,2007,203,7
36,0,5,7
36,0,5,7
36,2011,683,1600
36,0,5,7
101,2010,737,1258
36,2017,142,226
36,2012,142,3372
1,2017,69,688
36,2011,60,3373
36,2013,5,7
36,0,60,1124
36,0,5,7
36,2011,60,3373
320,0,1680,7
3,2011,203,321
36,2009,142,1211
36,2013,203,859
36,2011,60,3373
13,2016,835,3374
36,2011,142,2743
3,2010,1486,2970
1009,2011,203,334
36,0,142,7
36,0,142,1211
36,2011,203,321
36,1998,683,2342
1014,2017,60,3375
36,2009,203,859
36,2013,142,3244
36,2004,70,181
36,2011,718,1215
458,2013,106,1431
36,0,8,1093
20,0,5,7
36,2006,203,1077
36,0,142,7
36,0,203,321
5,0,5,7
36,2006,142,226
1009,0,5,7
223,0,454,2701
3,0,203,2222
36,2010,1185,3370
36,2011,203,346
36,0,142,2331
36,0,5,7
36,2012,1196,3376
1015,0,5,7
101,2014,1638,3287
36,0,5,7
36,2013,203,347
3,2013,1185,3377
36,2011,60,1124
36,0,5,7
131,2017,1681,3378
36,0,5,7
36,0,5,7
1,0,16,56
65,0,5,7
36,0,5,7
36,0,5,7
36,2012,203,334
36,0,5,7
652,0,5,7
36,0,203,346
36,0,142,7
36,0,5,7
1,0,14,47
1,2011,90,264
36,1947,1682,3379
36,0,142,1221
20,0,42,7
36,0,60,7
36,0,5,7
36,0,203,1168
36,0,142,7
36,2007,142,1210
1016,0,1683,3380
47,2006,16,56
36,0,5,7
36,0,60,7
36,0,142,7
36,0,5,7
37,2005,10,1787
36,2010,60,7
36,0,203,7
3,0,5,7
3,0,5,7
36,0,142,1210
36,0,5,7
36,2016,203,334
36,0,5,7
1,0,55,1132
36,0,142,1221
36,2014,583,3381
36,2012,142,1211
3,0,69,7
36,2009,683,1600
36,0,140,3382
36,2008,5,7
36,2008,1196,3376
37,0,5,7
36,2008,69,688
36,0,5,7
36,0,5,7
36,2010,718,7
36,0,203,7
36,2008,718,7
36,2006,1185,3377
36,2009,203,321
36,0,142,7
36,0,908,7
36,2005,678,1685
1009,0,60,7
36,0,1196,7
36,0,5,7
36,2011,142,1211
36,0,142,1210
36,0,1183,3383
36,2012,582,3384
36,0,5,7
36,2012,679,1131
36,2013,203,321
36,2010,203,321
1,2015,142,340
36,0,5,7
36,2006,1181,2248
1,0,234,7
36,0,5,7
1009,0,203,1168
36,0,203,7
36,0,5,7
36,0,582,3384
36,0,5,7
1017,2010,203,7
36,2011,203,1168
36,0,5,7
36,2013,203,859
36,0,5,7
36,0,5,7
36,2006,142,226
36,2007,203,321
36,2011,203,321
36,2009,203,321
36,2004,203,346
36,2010,142,1211
36,2010,446,1910
36,2011,60,3385
36,2008,1185,3377
36,2010,142,1211
36,2010,142,226
36,2011,203,1168
36,0,142,1211
36,2007,203,346
36,2004,142,226
36,2000,106,2982
36,0,218,7
36,2011,1185,3370
36,2002,218,348
36,2010,203,334
36,2013,203,1877
36,0,142,1211
36,2003,142,1211
36,2007,203,1877
1009,2011,1684,3386
36,0,5,7
36,2010,203,334
36,2011,142,1211
36,0,5,7
36,0,5,7
36,0,203,7
36,2008,203,334
36,0,5,7
36,0,203,321
36,2010,142,1211
3,0,142,226
36,2012,203,321
36,0,226,1407
36,2001,1685,7
36,2016,203,2333
20,2007,908,3387
36,0,203,321
36,0,5,7
36,2003,718,3388
36,0,203,321
36,2010,679,7
36,2008,142,1146
36,0,203,334
3,0,142,1211
36,2012,203,321
36,2002,1185,3389
36,0,5,7
36,0,5,7
36,2002,203,1877
36,0,5,7
36,2010,226,1407
36,0,5,7
36,0,5,7
36,0,5,7
36,0,203,7
36,2012,203,321
36,0,5,7
36,0,5,7
36,0,226,721
36,2020,203,2250
36,0,203,1256
36,2012,1183,7
36,0,678,1129
1,2016,1,32
550,1989,1686,7
36,2012,142,226
36,0,751,3390
732,0,5,7
1018,2014,1183,3391
36,2012,203,334
36,2014,1183,3391
3,0,678,1129
36,2013,142,2980
3,0,5,7
5,2014,728,3392
1,0,1687,7
36,0,5,7
1019,2014,728,3392
1020,2014,736,1295
36,0,203,1877
36,2010,60,1124
23,0,226,1407
303,0,5,7
3,0,203,7
36,0,5,7
3,2015,1688,3393
1021,2015,1183,3391
416,2015,1238,3394
36,0,5,7
36,0,106,165
36,0,5,7
36,0,203,1877
36,0,5,7
36,2010,60,3375
3,2015,1183,3391
36,0,5,7
36,0,1183,3391
54,0,5,7
36,0,908,7
36,2016,908,3395
36,0,5,7
36,0,5,7
36,0,1183,3391
3,0,248,3396
3,0,142,1221
36,0,142,1221
36,2015,1183,3391
188,2009,14,125
1022,0,5,7
36,0,203,321
3,0,1183,3391
3,2018,16,91
1023,2013,1183,2871
3,0,1183,3391
36,2011,211,3397
36,2015,203,1216
36,0,203,321
36,0,5,7
36,0,106,7
36,0,5,7
36,0,5,7
36,0,203,7
36,2015,1183,3391
36,0,5,7
36,0,5,7
36,0,5,7
36,2007,203,1168
36,2004,683,1137
3,0,5,7
36,2004,203,334
13,0,5,7
36,0,5,7
36,0,5,7
36,0,142,7
36,0,106,165
1012,2008,211,3397
36,0,5,7
3,0,142,1146
36,0,5,7
36,0,5,7
1,2011,16,75
36,0,5,7
36,0,203,7
36,0,5,7
36,0,203,2222
36,2005,203,1242
36,0,203,7
36,2011,203,1168
36,0,5,7
36,0,142,1210
36,2007,203,859
36,0,714,1696
36,0,203,7
62,2006,691,1162
36,0,1684,7
36,0,5,7
36,0,5,7
36,0,1183,3391
36,0,5,7
36,0,5,7
36,0,5,7
36,2006,583,955
36,0,142,7
36,2009,203,321
36,2013,139,1383
36,0,5,7
3,0,657,3398
36,0,5,7
12,0,1575,3399
36,2011,142,1146
36,0,203,334
36,0,678,1129
36,2010,142,2331
36,0,69,7
36,2014,1689,3400
36,0,5,7
36,2012,679,3401
1,0,5,7
36,0,1196,3376
36,2013,619,3402
36,2009,5,7
36,0,5,7
36,0,5,7
20,0,5,7
36,2010,142,1211
36,0,142,1211
36,0,142,1211
1024,2008,54,3403
36,2010,619,1010
614,1,1690,3404
3,2015,106,1431
36,2015,1336,2589
1,2011,3,1434
36,2010,683,1600
36,0,1185,3377
36,0,5,7
36,0,142,226
36,0,5,7
1,2013,3,1434
36,0,679,3401
36,2007,142,7
3,0,640,7
36,0,142,7
36,0,5,7
94,2009,218,2284
36,2008,908,3395
36,2010,60,3385
36,2015,1675,3405
36,2016,203,1216
87,0,21,1485
1025,0,5,7
36,0,683,1600
3,0,1691,7
36,0,5,7
36,2016,60,3375
36,0,5,7
36,0,142,2331
36,2012,203,321
3,0,5,7
36,0,142,1210
36,0,203,7
36,0,488,7
36,2013,203,7
36,2009,203,321
36,2006,908,3387
36,2012,203,2333
36,0,583,7
83,0,5,7
3,0,5,7
36,0,5,7
36,0,203,346
1,0,5,7
36,0,5,7
36,2009,203,3364
47,0,5,7
4,0,139,7
3,0,5,7
36,2012,908,3387
35,0,115,7
36,0,5,7
36,0,203,7
36,0,5,7
13,2017,1692,3406
36,0,142,1146
1026,2009,1693,7
410,0,5,7
36,2011,203,3364
3,0,5,7
36,0,5,7
36,0,5,7
36,0,5,7
36,2014,203,346
3,0,5,7
1005,0,5,7
3,0,5,7
3,0,5,7
36,0,203,7
36,2011,60,1124
1005,2011,111,174
20,2009,88,3407
1,2010,102,1113
36,0,203,321
1027,2008,913,3087
36,0,1185,2265
23,0,1168,7
36,0,142,7
1,0,21,1171
36,2014,5,7
1,2013,203,346
36,2013,142,1238
36,0,142,2980
36,2008,142,1211
36,2006,142,226
3,2015,1181,2248
36,2013,226,1407
36,0,5,7
36,2009,226,1407
36,0,5,7
36,2009,226,1407
36,2009,226,1407
36,2002,203,346
36,2014,106,2982
36,0,1076,3408
36,0,5,7
36,2014,142,1146
3,2008,248,383
652,2011,1694,7
36,0,701,7
13,2012,1185,3370
36,2009,908,3387
1028,0,5,7
36,2014,226,1407
36,2011,60,3375
36,2013,142,2743
3,0,1695,3409
1029,2012,140,219
36,2011,142,2743
36,0,203,7
3,2009,203,334
36,2007,60,3373
85,0,5,7
20,2010,142,3244
1009,2009,106,3410
36,0,5,7
1009,2015,1196,7
36,2014,718,7
36,0,5,7
36,2013,60,100
36,2012,203,321
36,0,5,7
36,2011,1684,3386
36,2009,683,1600
36,0,60,3373
3,0,5,7
1,0,5,7
36,0,1696,7
36,2007,353,3411
36,2017,203,859
36,0,203,1242
3,0,5,7
36,2012,171,2337
36,2002,203,2333
36,2012,63,7
36,0,908,7
1011,0,142,7
3,0,5,7
1009,0,5,7
36,2012,1697,7
3,0,5,7
36,0,203,7
36,2014,1196,2291
36,2011,203,321
36,0,5,7
36,0,5,7
36,2013,211,333
36,0,203,346
36,0,5,7
36,0,5,7
56,0,747,3115
36,0,203,1877
1009,0,5,7
36,0,5,7
3,0,5,7
36,0,203,7
36,0,203,7
36,0,5,7
36,0,5,7
36,2012,203,334
3,0,5,7
36,0,142,7
36,1996,60,1124
49,2008,130,1578
36,2003,203,2333
1030,2003,203,2333
36,2003,203,2333
652,0,203,7
36,2006,211,3397
36,0,203,7
36,2005,203,321
36,2003,203,2333
3,0,5,7
36,0,203,346
50,0,5,7
3,2007,142,1146
56,2006,218,3412
36,2003,203,1077
126,2004,230,3413
122,2014,52,2598
3,0,203,7
3,0,5,7
36,0,106,1431
122,0,5,7
1,0,1,17
126,0,203,1877
1,2013,21,7
13,2014,1157,3414
36,0,5,7
1031,2014,203,1077
77,0,52,7
3,2011,230,1362
122,2016,204,2556
36,2013,106,7
652,0,203,1077
122,2007,5,7
122,0,142,2331
36,0,203,1077
10,2009,705,1198
1,2014,747,3415
122,0,149,7
30,0,216,2045
36,2014,203,1077
36,2015,203,1077
1,2014,102,159
122,2009,5,7
122,2022,200,1179
36,2013,203,1077
122,0,5,7
122,0,5,7
56,2017,648,1075
122,0,1698,3416
122,0,106,1431
36,0,1699,7
10,2012,27,1349
122,0,747,2457
122,0,1226,3417
36,1992,203,1077
125,0,696,7
1,2016,1,17
126,2013,1700,3418
36,0,203,7
122,2013,204,2733
1,0,19,7
3,0,5,7
125,0,5,7
571,0,5,7
36,0,683,1600
36,2015,679,3371
1,0,67,153
122,2010,1701,3419
36,2015,203,7
3,0,5,7
122,0,230,3271
36,0,203,1077
36,2016,71,771
122,0,72,2544
36,0,5,7
1,0,21,7
1,2015,52,84
36,0,203,3364
36,0,203,1077
36,0,5,7
56,0,218,1576
3,0,203,2222
126,2013,230,3413
122,0,5,7
36,0,203,1077
36,2017,203,859
857,0,1702,7
22,0,5,7
3,0,203,1077
122,2015,1196,3376
36,0,203,7
36,2007,203,2333
3,0,203,1077
36,0,5,7
90,0,5,7
126,0,5,7
36,2015,203,1168
3,0,1703,7
36,2010,203,7
24,0,33,53
36,2013,203,321
122,0,5,7
3,0,5,7
3,0,5,7
1,0,5,7
36,2011,203,7
50,0,5,7
36,0,203,7
12,0,5,7
652,0,5,7
36,0,5,7
36,0,203,1077
36,0,5,7
36,0,5,7
36,0,5,7
20,2010,42,3420
222,2015,1704,7
36,0,5,7
36,0,5,7
3,0,5,7
1,0,5,7
3,0,5,7
8,2012,1705,3421
3,0,5,7
1,0,5,7
36,2012,142,2980
36,0,5,7
36,2005,203,321
3,0,5,7
122,0,5,7
1,0,3,7
24,0,218,7
11,0,1706,7
125,0,227,7
36,0,203,7
125,0,5,7
3,0,5,7
94,0,5,7
1032,0,5,7
3,0,5,7
13,0,5,7
5,0,5,7
36,0,106,1431
19,0,5,7
324,0,5,7
71,1996,109,7
47,0,5,7
1025,0,5,7
36,0,1558,7
122,2013,230,3271
3,0,5,7
36,0,5,7
36,0,203,1077
23,0,720,3422
36,0,144,361
1,0,5,7
36,2008,1183,3383
30,0,5,7
324,0,5,7
563,2017,111,3423
36,0,5,7
563,0,5,7
3,2014,769,1958
3,0,5,7
3,0,1707,7
1033,0,5,7
3,0,5,7
36,0,5,7
122,0,5,7
23,0,5,7
3,0,5,7
23,0,5,7
56,0,5,7
14,2015,18,1679
108,0,767,7
122,0,5,7
3,0,5,7
176,0,5,7
420,0,5,7
36,2011,106,7
36,0,203,321
146,2007,1708,3424
36,0,1709,3425
79,0,5,7
36,1945,683,1137
520,0,142,1146
23,2018,23,1935
36,0,619,3402
1034,2017,1710,7
20,0,998,7
158,0,1711,7
36,2005,203,3426
36,2015,142,1146
642,2006,596,3427
3,0,142,1146
36,0,678,7
1009,2015,142,1146
36,2015,1712,7
36,2015,142,1146
36,2016,142,2743
36,2009,142,3372
36,2015,1684,3428
36,0,5,7
3,0,5,7
36,0,5,7
36,2016,1713,3429
36,0,106,165
3,0,5,7
36,0,203,7
1035,2017,14,203
1009,2014,203,1216
36,0,803,3430
1036,0,1183,7
36,2015,683,1137
36,2018,913,3087
36,0,1185,2265
36,2013,106,3410
36,2015,142,7
36,2014,142,1146
3,2011,203,7
36,2016,1558,7
1,0,5,7
36,0,5,7
36,2017,203,1216
36,2017,102,1142
36,0,5,7
36,2014,52,1252
36,2017,203,321
564,0,1714,3431
36,2012,203,2333
36,2010,142,1211
36,0,142,7
36,2002,106,7
1009,0,5,7
36,0,5,7
36,0,5,7
36,0,142,7
36,0,1185,7
36,2016,203,1877
242,2012,1715,3432
36,0,5,7
36,0,1185,7
1009,2018,1185,3377
36,0,203,1168
3,0,203,7
36,0,5,7
36,2007,203,1877
36,2012,13,7
36,2006,60,3385
14,0,1019,7
36,2005,203,1216
36,2013,908,3387
10,2003,204,2733
36,0,142,1146
1,0,1716,3433
36,0,20,2411
36,2009,203,1168
36,2011,203,321
63,2016,838,1606
36,0,5,7
36,0,203,2250
329,0,1316,7
36,2013,1196,3376
104,0,5,7
63,0,1717,7
36,2011,203,334
36,2012,140,3382
20,2010,1718,3434
36,0,106,1431
3,2012,142,1211
1,0,5,7
3,0,5,7
3,0,203,321
146,2011,1719,7
468,0,768,3435
10,0,5,7
1,0,5,7
126,0,5,7
36,1977,203,321
20,2018,233,3436
1,0,59,7
36,0,5,7
109,2017,1514,3437
36,0,203,7
23,0,5,7
36,0,106,165
1037,1941,1720,3438
1,0,5,7
1014,0,5,7
4,0,5,7
36,2011,718,3439
36,0,142,1211
324,2014,683,1600
36,2007,1721,7
36,2012,678,1129
36,2014,1699,3440
36,0,5,7
36,0,5,7
36,0,5,7
36,2012,5,7
36,2010,1699,3441
36,0,5,7
5,0,83,7
36,2011,146,3442
36,0,203,334
36,2016,203,1216
3,2015,203,321
36,2012,142,3372
36,2011,142,1146
36,2016,106,165
36,0,142,7
125,2012,142,1210
3,2015,142,340
36,2008,1684,3386
1023,0,5,7
36,0,142,1210
3,0,583,3381
36,2010,1281,3443
36,0,117,190
36,2017,1558,3444
36,2016,142,1146
23,0,720,3445
1038,0,5,7
36,2010,683,1137
857,0,5,7
36,2012,583,1479
36,2010,142,1146
36,0,203,1216
36,0,751,3446
36,2011,203,2333
36,0,203,7
36,0,142,1146
36,2014,203,7
3,0,5,7
5,0,5,7
1,2012,101,1914
36,0,60,100
36,2012,1185,3370
36,2003,142,1210
36,2014,1181,3447
1033,0,1183,7
36,2009,142,1210
1039,0,1722,7
36,0,142,3372
36,0,5,7
1009,2009,1196,3376
366,2001,1723,3448
36,2003,106,2982
63,2009,144,361
36,0,5,7
1040,2013,1185,3370
1041,0,203,859
36,2012,1699,3440
36,2013,1185,3370
126,0,1185,7
1,1983,2,150
36,2005,60,3385
36,0,140,7
3,2010,1724,3449
36,2017,1725,3450
36,2015,1181,2248
36,0,142,2331
36,2015,60,1124
3,2005,63,659
36,2015,1036,3451
63,1996,144,3452
1009,2012,679,1526
63,2014,534,2765
36,0,226,2424
374,0,231,654
90,2011,63,1510
36,2013,678,7
20,2007,270,1934
1,2000,42,981
217,1989,1726,3453
1042,0,5,7
36,2012,72,1625
36,2012,1185,3370
36,0,5,7
36,2015,203,2222
36,2004,203,321
1043,0,5,7
36,0,5,7
36,0,5,7
36,0,5,7
36,0,5,7
36,0,203,7
36,2005,1185,3377
1044,0,1185,3377
36,0,203,7
24,2016,720,7
36,0,142,7
116,0,1727,3454
1,0,14,7
520,2007,231,654
36,0,5,7
36,2012,1185,3377
1,0,714,3455
56,0,5,7
36,2014,1183,3456
1045,0,5,7
36,2013,1185,3370
3,0,5,7
36,0,5,7
54,0,5,7
36,0,5,7
36,0,5,7
394,0,1185,7
1023,2013,1185,3370
36,0,106,165
36,0,5,7
36,0,5,7
36,2013,142,1146
104,0,690,1156
36,2012,203,7
36,2008,203,321
266,0,5,7
5,0,5,7
1046,0,5,7
36,0,5,7
1,0,5,7
112,0,974,1756
36,0,203,1877
4,0,139,1478
56,0,5,7
36,0,5,7
36,0,203,321
1,0,5,7
36,2010,683,7
36,0,5,7
3,0,5,7
222,1994,620,1716
36,0,203,7
94,0,171,2528
3,0,5,7
5,0,83,7
1,0,5,7
1,0,1,7
36,0,106,165
1,0,14,7
1047,2007,416,3457
36,0,5,7
83,0,5,7
10,0,5,7
36,0,203,859
126,0,226,721
15,0,20,2411
266,2012,1728,3458
36,0,5,7
3,0,5,7
1,0,5,7
3,0,5,7
36,2009,203,334
36,2012,718,3388
5,2013,117,3459
158,0,1729,3460
23,0,5,7
36,2009,683,3461
1,2012,14,50
1,2009,14,68
12,0,58,3462
36,2008,203,346
1,2007,14,3463
36,2012,203,1877
36,2009,203,2250
36,2007,203,1242
3,0,203,7
36,0,5,7
1,0,203,7
36,2007,142,2980
