280525342,2,280,1992,2187,5391,2,280
281924305,2,280,0,2187,12864,2,280
282707138,2,280,1983,1116,33641,2,280
285163285,2,280,2018,2187,15556,2,280
287189529,2,280,2017,6775,33923,2,280
290191355,2,280,0,1116,31714,2,280
295600111,2,280,0,2187,17524,2,280
296317619,2,280,2011,2187,14633,2,280
297179536,2,280,2005,2187,17524,2,280
306161215,2,280,2018,2187,17524,2,280
306705380,2,280,0,1116,17471,2,280
310236357,2,280,2015,1116,27428,2,280
311549506,2,280,0,6774,10864,2,280
324308247,2,280,2010,2187,313021,2,280
324341049,2,280,2002,2187,34057,2,280
331016466,2,280,2014,6775,33916,2,280
345685723,2,280,0,2187,14633,2,280
347245161,2,280,0,2187,14633,2,280
349268627,2,280,1989,7440,2151562,2,280
353166746,2,280,2014,2187,34057,2,280
654500,2,280,2009,2187,5391,2,280
654500,2,280,2013,2187,34059,2,280
1215256,2,280,2011,2664,34044,2,280
1349036,2,280,2011,1223,12290,2,280
1349036,2,280,2011,2187,11730,2,280
1395755,2,280,2007,1223,27360,2,280
2170992,2,280,2011,6733,33764,2,280
2326988,2,280,0,2187,22209,2,280
2412772,2,280,2010,2187,34057,2,280
2630501,2,280,2005,2187,11293,2,280
2675654,2,314,2010,3085,7231,2,280
2675654,2,314,2011,3085,2153266,2,280
2705226,2,280,0,1116,33645,2,280
2816819,2,280,2014,21511,34032,2,280
2955998,2,280,2007,3085,2153269,2,280
3138031,1,2,2012,2187,14633,2,280
3667885,2,280,2006,1116,33645,2,280
3798786,2,280,2007,1223,33830,2,280
3935671,2,280,0,1223,12290,2,280
3946883,2,280,2007,2187,22209,2,280
3950818,2,280,0,21511,34031,2,280
3979614,2,280,2013,2187,17524,2,280
3979614,2,280,0,2187,34061,2,280
4151848,2,280,1995,2187,22209,2,280
4262876,2,280,2011,1223,24292,2,280
4427638,2,280,0,2187,11730,2,280
4537829,2,280,2010,1223,10415,2,280
4625937,2,280,2011,1116,31714,2,280
4703873,2,280,2011,2187,11730,2,280
4755190,2,314,0,2187,14633,2,280
4806728,2,280,2005,6775,1038240,2,280
5102976,2,314,2011,2187,14633,2,280
5255636,2,280,2011,1223,33830,2,280
5321209,2,280,0,2187,34059,2,280
5500833,2,280,2014,2187,14633,2,280
5533979,2,280,2012,2187,313021,2,280
5902268,2,280,2004,6733,2152749,2,280
5956450,2,280,2011,3085,2153266,2,280
6011348,2,280,0,3085,2153269,2,280
6049130,2,280,2012,2187,12864,2,280
6181334,2,280,0,1223,33830,2,280
6222126,2,280,2005,6775,33918,2,280
6526513,2,280,2012,3085,33685,2,280
6565465,2,0,0,1223,10415,2,280
6602597,2,280,2002,1223,12290,2,280
6627145,2,280,2003,2187,71467,2,280
6749518,2,280,0,1116,33651,2,280
6767451,2,280,0,2187,12864,2,280
6821291,2,280,0,2187,14633,2,280
6938526,2,280,0,2187,5391,2,280
7030272,2,314,2012,6775,11709,2,280
7280766,2,314,2014,2187,11730,2,280
7375036,2,223,2008,3085,33687,2,280
7379925,2,280,2011,3085,2153271,2,280
7429642,2,2642,2016,6774,20465,2,280
7571379,2,280,2014,2187,15556,2,280
7890845,4,3193,2011,1116,17471,2,280
7890845,4,3193,0,6775,33916,2,280
7890845,4,3193,0,2187,34060,2,280
7948372,2,280,0,1116,17471,2,280
7998820,2,280,0,21511,34031,2,280
8056301,2,280,2010,1116,25039,2,280
8056301,2,280,2014,1116,7657,2,280
8086902,2,280,2009,1223,22404,2,280
8182530,2,280,2003,6775,33913,2,280
8182530,2,280,2006,2187,34057,2,280
8242921,1,1,2010,2187,11730,2,280
8246490,2,280,2013,2187,11730,2,280
8391433,2,280,2010,1116,7657,2,280
8451821,2,292,2007,2187,14633,2,280
8561081,2,280,2009,2187,11730,2,280
8641200,2,280,2011,2664,34044,2,280
8659852,2,0,2012,1223,642879,2,280
8729011,2,280,2008,6775,35350,2,280
9140407,2,280,2009,1116,33650,2,280
9237213,2,280,0,1223,13718,2,280
9512665,2,280,0,1223,10415,2,280
9558278,2,280,2011,2187,57108,2,280
9558278,2,280,2011,2187,5391,2,280
9571727,2,280,2012,1116,19583,2,280
9572296,2,280,2010,2187,5391,2,280
9608829,2,280,2012,2664,34045,2,280
9610940,2,280,2005,1223,10415,2,280
9690441,2,314,2007,3085,2153269,2,280
9692369,2,280,2017,2187,34059,2,280
9744935,2,280,2012,2664,34045,2,280
9758693,2,280,0,1116,33648,2,280
10180800,2,280,2012,2187,34061,2,280
10188509,2,280,2010,6775,1038240,2,280
10221896,2,280,2005,1116,33648,2,280
10312228,2,280,0,6775,33921,2,280
10573144,2,280,2011,1116,33653,2,280
10573144,2,280,2012,1116,7657,2,280
10611104,2,280,2000,2187,5391,2,280
10817386,2,280,2006,6733,2152748,2,280
10918351,2,314,2011,7440,34020,2,280
11183271,2,280,2012,6775,11709,2,280
11234298,2,280,2005,1116,33641,2,280
11263177,2,280,2016,2187,26751,2,280
11546679,2,280,2008,3085,33680,2,280
11559932,2,280,2017,6774,10864,2,280
11651058,2,280,0,1116,27428,2,280
11719335,2,280,2012,1116,25039,2,280
11810823,2,280,0,21511,14414,2,280
11902738,2,280,2008,1116,1777492,2,280
11902738,2,280,2005,6775,33918,2,280
12035951,2,280,0,2187,11730,2,280
12143162,2,280,2011,3085,2153267,2,280
12249279,2,280,2007,7440,30909,2,280
12396032,2,280,2014,1116,33644,2,280
12405356,2,280,2010,1116,33652,2,280
12445681,2,1158,2012,3085,2153266,2,280
12450819,2,314,2011,3085,7231,2,280
12993556,2,280,2016,6774,20465,2,280
13064493,2,280,2012,3085,7231,2,280
13112072,2,280,2006,2187,15556,2,280
13122914,2,280,2010,2187,34057,2,280
13184645,2,280,2012,1116,2193,2,280
13184645,2,280,2013,1116,17471,2,280
13184645,2,280,2016,2187,11730,2,280
13277586,2,280,2014,1116,17471,2,280
13321469,2,280,2016,2664,69089,2,280
13468671,2,280,2015,1116,17847,2,280
13469609,2,280,2014,3085,2153266,2,280
13487503,2,280,2014,1116,33651,2,280
13579295,2,280,2014,2187,17524,2,280
13579295,2,280,2015,2187,5391,2,280
13810452,2,280,2015,2187,34061,2,280
13843585,2,444,2011,3085,2153266,2,280
14072806,2,280,2016,2187,17524,2,280
14091630,2,1559,2010,3085,2153266,2,280
14216245,2,280,0,2187,14633,2,280
14322325,2,280,2014,1116,7657,2,280
14770030,2,280,1988,2187,26751,2,280
15409220,2,2201,2011,3085,2153266,2,280
15701016,2,280,2005,6775,50117,2,280
15739100,2,280,2014,6775,33923,2,280
15905157,2,280,0,1116,31714,2,280
16158161,2,280,2014,6733,2152745,2,280
16318044,1,1,0,21511,14414,2,280
16449012,2,280,2010,1116,33642,2,280
16480026,2,280,1993,2187,12864,2,280
16565051,2,280,2014,6733,2152747,2,280
16565051,2,280,2016,2187,5391,2,280
16628219,2,280,2010,3085,7231,2,280
16929264,2,280,0,2187,34060,2,280
17180048,2,280,2007,6775,33923,2,280
17198011,2,280,0,6775,1038240,2,280
17338045,1,2,2011,6733,2152746,2,280
17491062,2,280,1993,6775,33921,2,280
17535608,2,280,2014,2187,34059,2,280
17763115,2,280,2008,3085,33687,2,280
17792886,2,280,0,1116,27428,2,280
17850641,2,280,2010,1116,2193,2,280
18017313,2,280,2015,1116,17847,2,280
18095410,2,280,2009,3085,33680,2,280
19171694,2,280,2014,6775,33921,2,280
19811955,2,280,2009,1116,7657,2,280
19811955,2,280,2013,2664,34044,2,280
19911766,2,280,2008,7440,2151566,2,280
20474754,2,280,2009,1223,13718,2,280
20886653,2,280,2007,3085,33687,2,280
21178880,2,280,2012,3085,2153266,2,280
21178880,2,280,0,3085,2174387,2,280
21318699,2,280,2017,1116,19583,2,280
21360614,2,280,2005,1223,22404,2,280
22090745,2,280,2017,2187,34061,2,280
22284707,2,280,0,2187,14633,2,280
22290995,2,280,2011,3085,33687,2,280
22439200,2,280,2017,1223,27360,2,280
22774437,2,280,2013,2187,5391,2,280
23547002,2,280,0,2187,12864,2,280
23639196,2,280,2014,1223,33830,2,280
23796970,2,292,2011,3085,33680,2,280
24070994,2,314,2009,3085,33687,2,280
24070994,2,314,2010,3085,2153269,2,280
25016128,2,280,0,7440,2151564,2,280
25195656,2,280,1995,6775,11273,2,280
25225325,2,280,2004,2664,34044,2,280
25225325,2,280,2011,6775,33923,2,280
25277951,2,280,2015,6733,2152749,2,280
25685180,2,280,2016,1116,17471,2,280
25968925,2,280,2018,2187,34062,2,280
26564656,2,280,2015,3085,2153267,2,280
27065256,2,280,0,1116,33652,2,280
27188316,2,280,2013,6775,33924,2,280
27299350,2,280,2009,1223,27360,2,280
27425049,2,280,2015,2187,34060,2,280
27747814,2,280,2011,3085,33687,2,280
27750782,2,280,1989,1116,33642,2,280
27750782,2,280,1993,6775,33919,2,280
28081855,2,314,2011,3085,7231,2,280
28584820,2,280,0,6775,33924,2,280
28635849,2,280,0,3085,2153266,2,280
28704877,2,280,2016,6774,10864,2,280
30069226,2,280,0,1223,13718,2,280
30127674,2,280,2010,1116,31714,2,280
30870187,2,280,0,2187,15556,2,280
31773258,2,280,0,1116,33644,2,280
33555691,2,280,0,21511,14414,2,280
33910836,2,280,2015,2187,32448,2,280
34186885,2,280,2011,2187,34061,2,280
34186885,2,280,2011,1223,27360,2,280
34186885,2,280,0,2187,11730,2,280
34648475,2,314,2011,7440,2151563,2,280
34815964,2,280,2011,3085,2153266,2,280
35637284,2,223,2014,21511,34031,2,280
35738211,2,280,0,6775,33918,2,280
36399540,2,552,0,6774,20465,2,280
36956692,2,280,2007,1116,33644,2,280
37070449,1,185,2014,2187,34059,2,280
37070449,1,185,2015,2187,11730,2,280
37139024,2,280,0,1116,31714,2,280
37333627,2,280,2017,2187,271069,2,280
37618895,2,280,2009,3085,2153266,2,280
38213708,2,280,2000,3085,2153267,2,280
