3542756,2,314,2015,2881,33468,2,314
1644558,2,314,0,2881,33468,2,314
1644558,2,314,0,2881,5270,2,314
3543225,209,1937764,2015,2881,33470,2,314
4021333,2,761,1991,6234,56130,2,761
4127157,2,761,2015,2881,33470,2,314
4194932,2,314,2020,2881,33468,2,314
4260458,2,314,0,2881,33470,2,314
5653301,2,314,2012,2881,33468,2,314
5767365,2,314,2013,2881,33468,2,314
6782866,2,314,2013,2881,33467,2,314
8928523,2,314,2014,2881,33468,2,314
10190688,2,314,2015,2881,33468,2,314
10323525,2,761,2013,4196,9206,2,761
11743931,2,761,2013,6234,2151603,2,761
12306349,2,761,0,6234,2151619,2,761
14203326,2,314,2016,2881,33470,2,314
14909475,2,761,2014,6234,105546,2,761
14909475,2,761,2013,6234,2151621,2,761
17089079,2,314,0,2881,33468,2,314
17755387,2,761,1988,3502,49664,2,314
19947034,2,314,0,2881,33468,2,314
20953577,2,761,0,6234,2151612,2,761
41868195,2,314,0,2881,33468,2,314
42962680,2,314,0,1096,8369,2,314
45427346,2,314,2013,2881,33468,2,314
45566221,2,314,0,2881,33468,2,314
100506664,2,314,2017,2881,24412,2,314
122592877,65,5267806,2013,2881,33470,2,314
173831377,2,314,2014,1096,3288,2,314
2262714,2,761,2012,6234,2151603,2,761
2412544,2,761,2013,6234,2151603,2,761
2519739,2,314,2013,1096,3288,2,314
2533384,2,314,2013,2881,33467,2,314
2677871,9,21315,2012,1096,3288,2,314
3058649,2,314,2012,2881,33468,2,314
3502093,2,314,2013,1096,3288,2,314
3530692,2,761,2015,6234,2151615,2,761
3892145,2,314,0,1096,41556,2,314
4056324,2,314,2009,2881,33467,2,314
4789232,2,314,2013,1096,3288,2,314
5140951,2,314,2013,2881,33468,2,314
5306488,2,314,2009,1096,31263,2,314
5955672,2,314,2006,1096,41556,2,314
6084644,2,314,2012,2881,33473,2,314
6193648,2,314,0,1096,3288,2,314
6554885,2,314,2012,2881,5270,2,314
6562491,2,314,2004,1096,7965,2,314
6776186,2,761,2011,2881,33473,2,314
6880061,2,15720,2011,5616,6238,2,314
7630114,2,2642,1993,3502,49736,2,314
7758252,2,314,2012,2881,33468,2,314
7821774,2,761,2012,6234,41116,2,761
8254394,2,314,2011,19281,34795,2,314
8384937,2,314,2012,1096,3288,2,314
8478197,2,314,0,2881,11687,2,314
8620220,2,314,2011,1096,3288,2,314
8620220,2,314,2011,1096,7295,2,314
8678162,2,761,0,6234,2151609,2,761
8737952,2,314,2013,1096,3288,2,314
9567277,2,314,2013,1096,3288,2,314
9572526,2,314,2013,1096,3288,2,314
12799799,2,314,2013,1096,3288,2,314
12910666,2,314,2014,2881,33468,2,314
14489951,2,761,2012,6234,2151619,2,761
14489951,2,761,2013,6234,2151621,2,761
15168734,2,314,2013,1096,3288,2,314
15935530,2,314,2010,1096,46078,2,314
15935530,2,314,2013,19281,34795,2,314
16754407,2,761,2012,6234,2151615,2,761
18613862,2,761,2012,6234,2151603,2,761
19015013,2,314,0,1096,3288,2,314
20824558,2,314,2011,1096,3288,2,314
23218220,1,42,2013,1096,3288,2,314
41669401,2,1513538,0,4196,9206,2,761
106823526,2,314,0,1096,3288,2,314
128473153,2,314,2011,1096,3288,2,314
152224764,2,314,0,1096,3288,2,314
167684106,2,1506286,2013,1096,3288,2,314
170321932,2,314,2011,1096,3288,2,314
462408,2,314,2011,2881,33468,2,314
612398,2,292,2008,2881,33468,2,314
657177,2,314,2011,2881,33468,2,314
657177,2,314,2009,2881,33484,2,314
713998,2,314,2010,1231,9022,2,314
759088,2,314,2011,2881,33468,2,314
761836,2,314,2010,2881,33468,2,314
992225,2,314,2007,19281,34953,2,314
1134543,2,314,2007,2881,33468,2,314
1645466,2,314,2009,2881,33468,2,314
1675045,2,314,2011,2881,33468,2,314
2262083,2,314,2012,2881,33468,2,314
2264632,2,314,2011,2881,33468,2,314
2388944,2,314,2009,2881,33468,2,314
2443872,2,0,0,2881,33468,2,314
2639287,2,314,2011,2881,33468,2,314
2646338,2,314,2010,2881,33468,2,314
2646528,2,314,2011,2881,33468,2,314
2648054,2,314,2010,2881,33468,2,314
3145381,2,314,2009,2881,33468,2,314
